,OPERADORA,ESTADO,MES,ANO_BASE,AREA_TRABALHO,RESPONSAVEL,IDADE,SEXO,SATISFACAO_GERAL,USOU_SEIS_MESES_ANTES,USOU_ATEND_TELEFONICO,USOU_ATEND_INTERNET,USOU_ATEND_LOJA,USOU_ATEND_CANAIS,PROBLEMAS_CREDITO,PROBLEMAS_LIGACOES,PROBLEMAS_3G4G,OUTRA_OPERADORA,CIDADE_x,COD_IBGE,QTD_RESIDENTES,RENDA_MENSAL,PESO,SATISFACAO,REGIAO,CIDADE_y,POPULACAO,RENDA_PERCAPITA,PER_CLASSE_A,PER_CLASSE_B,PER_CLASSE_C,PER_CLASSE_D,PER_CLASSE_E
3805,OI,PR,set,2019,2,0,29,1,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,1200,0.625186361,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3806,VIVO,PR,set,2019,2,1,42,2,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,4,1290,0.381629834,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3807,OI,PR,out,2019,2,0,19,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,1000,0.625186361,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3808,OI,PR,dez,2019,2,1,44,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,2500,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3809,CLARO,PR,jul,2019,2,1,38,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,4,1000,0.959982573,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3810,OI,PR,jul,2019,2,1,29,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,900,0.625186361,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3811,CLARO,PR,jul,2019,2,1,40,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,2000,0.959982573,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3812,CLARO,PR,jul,2019,2,1,40,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,1800,0.959982573,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3813,OI,PR,jul,2019,2,1,40,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,8000,0.625186361,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3814,TIM,PR,jul,2019,2,1,27,2,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,2500,4.36613664,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3815,OI,PR,jul,2019,2,1,51,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,1800,0.625186361,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3816,VIVO,PR,jul,2019,2,1,55,2,1,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,2100,0.381629834,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3817,TIM,PR,jul,2019,2,1,35,1,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,3000,4.36613664,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3818,CLARO,PR,jul,2019,2,1,39,1,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,400,0.959982573,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3819,TIM,PR,jul,2019,2,1,20,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,3,1000,4.36613664,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3820,CLARO,PR,jul,2019,2,1,27,1,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,3,2200,0.959982573,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3821,OI,PR,jul,2019,2,1,60,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,2000,0.625186361,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3822,OI,PR,jul,2019,2,1,43,2,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1800,0.625186361,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3823,VIVO,PR,jul,2019,2,1,23,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,1000,0.381629834,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3824,CLARO,PR,jul,2019,2,1,21,2,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,1300,0.959982573,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3825,VIVO,PR,jul,2019,2,1,39,1,0,0,0,0,0,0,0,1,0,0,CURITIBA,4106902.0,4,600,0.381629834,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3826,CLARO,PR,jul,2019,2,1,36,1,0,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,2,3200,0.959982573,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3827,CLARO,PR,jul,2019,2,1,33,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1500,0.959982573,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3828,CLARO,PR,jul,2019,2,1,59,2,0,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,2500,0.959982573,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3829,TIM,PR,jul,2019,2,1,44,2,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,2000,4.36613664,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3830,OI,PR,jul,2019,2,1,75,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,990,0.625186361,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3831,TIM,PR,jul,2019,2,1,21,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,1000,4.36613664,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3832,VIVO,PR,jul,2019,2,1,59,2,0,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,4,2000,0.381629834,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3833,CLARO,PR,jul,2019,2,1,38,1,0,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,1,2500,0.959982573,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3834,TIM,PR,jul,2019,2,1,27,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,6000,4.36613664,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3835,OI,PR,jul,2019,2,1,36,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,1800,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3836,VIVO,PR,jul,2019,2,1,48,1,1,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,4,1600,0.381629834,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3837,TIM,PR,jul,2019,2,1,39,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,2800,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3838,VIVO,PR,jul,2019,2,1,51,1,1,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,1000,0.381629834,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3839,TIM,PR,jul,2019,2,1,34,1,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,1300,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3840,TIM,PR,jul,2019,2,1,22,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,998,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3841,VIVO,PR,jan,2019,2,1,39,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,5000,0.381629834,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3842,OI,PR,fev,2019,2,1,43,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1500,0.625186361,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3843,VIVO,PR,fev,2019,2,1,29,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,1250,0.381629834,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3844,OI,PR,mar,2019,2,1,42,1,0,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,4,2000,0.625186361,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3845,CLARO,PR,mai,2019,2,1,62,2,1,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,4000,0.959982573,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3846,OI,PR,mai,2019,2,1,57,2,1,0,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,2000,0.625186361,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3847,TIM,PR,mai,2019,2,1,23,2,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,3,2000,4.36613664,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3848,CLARO,PR,jul,2019,2,1,26,2,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1200,0.959982573,3,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3849,OI,PR,ago,2019,2,1,32,2,1,1,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,1,2000,0.625186361,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3850,TIM,PR,ago,2019,2,1,29,2,1,1,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,5,2000,4.36613664,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3851,TIM,PR,ago,2019,2,1,26,1,1,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,998,4.36613664,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3852,TIM,PR,ago,2019,2,1,35,2,0,1,0,0,0,0,1,1,0,0,CURITIBA,4106902.0,2,3500,4.36613664,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3853,CLARO,PR,ago,2019,2,1,20,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,400,0.959982573,4,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3854,TIM,PR,ago,2019,2,1,19,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,6,3000,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3855,VIVO,PR,ago,2019,2,1,25,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,1300,0.381629834,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3856,CLARO,PR,ago,2019,2,1,60,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,2500,0.959982573,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3857,OI,PR,set,2019,2,0,60,1,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,2400,0.625186361,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3858,OI,PR,set,2019,2,1,50,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,2000,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3859,TIM,PR,out,2019,2,1,39,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,5000,4.36613664,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3860,TIM,PR,dez,2019,2,1,40,2,0,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,3,1580,4.36613664,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3861,OI,PR,ago,2019,2,1,43,2,1,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,3500,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3862,TIM,PR,ago,2019,2,0,65,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,998,4.36613664,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3863,VIVO,PR,ago,2019,2,1,37,2,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,3816,0.381629834,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3864,CLARO,PR,ago,2019,2,1,54,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,2000,0.959982573,3,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3865,VIVO,PR,ago,2019,2,1,37,1,1,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,1,1200,0.381629834,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3866,TIM,PR,ago,2019,2,1,24,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,3,3000,4.36613664,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3867,CLARO,PR,ago,2019,2,1,48,2,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,4,1000,0.959982573,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3868,OI,PR,ago,2019,2,1,33,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,1000,0.625186361,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3869,OI,PR,ago,2019,2,1,40,1,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,5,1500,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3870,TIM,PR,ago,2019,2,0,46,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,3000,4.36613664,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3871,TIM,PR,ago,2019,2,1,32,1,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,1200,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3872,TIM,PR,ago,2019,2,1,82,2,0,0,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,2,2400,4.36613664,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3873,CLARO,PR,ago,2019,2,1,32,1,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1500,0.959982573,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3874,OI,PR,fev,2019,2,1,60,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,2800,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3875,OI,PR,fev,2019,2,1,46,2,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,1000,0.625186361,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3876,TIM,PR,abr,2019,2,1,45,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,2800,4.36613664,4,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3877,TIM,PR,abr,2019,2,1,50,2,1,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,3,1500,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3878,VIVO,PR,mai,2019,2,1,32,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,1500,0.381629834,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3879,TIM,PR,jun,2019,2,1,37,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,1500,4.36613664,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3880,VIVO,PR,out,2019,2,1,26,1,0,0,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,998,0.381629834,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3881,VIVO,PR,out,2019,2,1,33,2,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,1200,0.381629834,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3882,OI,PR,out,2019,2,1,40,1,0,1,1,1,1,1,0,1,1,1,CURITIBA,4106902.0,2,1200,0.625186361,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3883,TIM,PR,out,2019,2,1,34,2,1,1,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,2,800,4.36613664,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3884,TIM,PR,out,2019,2,1,31,2,0,1,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,7,3000,4.36613664,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3885,VIVO,PR,dez,2019,2,1,45,2,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,7000,0.381629834,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3886,OI,PR,dez,2019,2,1,21,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,1000,0.625186361,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3887,VIVO,PR,set,2019,2,1,36,1,1,1,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,2,2000,0.381629834,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3888,OI,PR,set,2019,2,1,40,2,0,0,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,3000,0.625186361,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3889,TIM,PR,set,2019,2,1,44,2,0,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,5000,4.36613664,3,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3890,TIM,PR,set,2019,2,1,45,1,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,3000,4.36613664,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3891,CLARO,PR,set,2019,2,1,24,2,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,3300,0.959982573,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3892,OI,PR,set,2019,2,1,58,1,1,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,700,0.625186361,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3893,OI,PR,set,2019,2,1,63,2,0,1,0,0,0,0,0,1,0,0,CURITIBA,4106902.0,1,3000,0.625186361,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3894,VIVO,PR,set,2019,2,1,37,2,0,1,0,0,0,0,1,0,0,0,CURITIBA,4106902.0,1,1500,0.381629834,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3895,VIVO,PR,set,2019,2,1,24,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,1200,0.381629834,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3896,VIVO,PR,set,2019,2,1,34,2,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,1500,0.381629834,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3897,CLARO,PR,set,2019,2,1,34,2,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1908,0.959982573,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3898,CLARO,PR,set,2019,2,1,29,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,2000,0.959982573,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3899,VIVO,PR,set,2019,2,1,38,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,1000,0.381629834,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3900,CLARO,PR,set,2019,2,1,47,2,0,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,8000,0.959982573,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3901,VIVO,PR,set,2019,2,1,41,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,1200,0.381629834,5,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3902,VIVO,PR,set,2019,2,1,50,1,1,1,1,1,1,1,0,1,1,1,CURITIBA,4106902.0,2,2500,0.381629834,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3903,VIVO,PR,jan,2019,2,1,30,1,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,1500,0.381629834,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3904,CLARO,PR,jan,2019,2,1,30,2,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,3,1100,0.959982573,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3905,VIVO,PR,fev,2019,2,1,28,1,1,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,2,4300,0.381629834,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3906,VIVO,PR,fev,2019,2,1,50,2,1,0,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,2000,0.381629834,9,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3907,CLARO,PR,fev,2019,2,1,23,2,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,2000,0.959982573,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3908,CLARO,PR,out,2019,2,1,41,1,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,400,0.959982573,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3909,TIM,PR,jul,2018,2,1,26,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,1000,4.651113946000001,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3910,VIVO,PR,jul,2018,2,1,39,1,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,1,2000,0.525742328,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3911,TIM,PR,jul,2018,2,1,21,2,1,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,1500,4.651113946000001,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3912,TIM,PR,jul,2018,2,1,18,1,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,1000,4.651113946000001,4,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3913,TIM,PR,jul,2018,2,1,39,2,0,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,1,9000,4.651113946000001,0,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3914,TIM,PR,jul,2018,2,1,19,2,0,1,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,3,600,4.651113946000001,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3915,CLARO,PR,jul,2018,2,1,35,2,0,0,0,0,0,0,0,0,0,0,CURITIBA,4106902.0,2,5000,1.04348916,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3916,VIVO,PR,jul,2018,2,1,28,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,2,2200,0.525742328,4,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3917,TIM,PR,jul,2018,2,1,30,1,1,1,1,1,1,1,1,1,1,1,CURITIBA,4106902.0,2,2000,4.651113946000001,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3918,TIM,PR,jan,2018,2,0,42,1,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,3,2000,4.651113946000001,6,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3919,TIM,PR,jan,2018,2,1,29,1,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,1600,4.651113946000001,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3920,TIM,PR,set,2018,2,1,36,2,0,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,1800,4.651113946000001,4,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3921,VIVO,PR,ago,2018,2,1,21,2,0,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,2,800,0.525742328,7,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3922,CLARO,PR,ago,2018,2,1,27,1,1,1,1,1,1,1,1,0,1,1,CURITIBA,4106902.0,1,3500,1.04348916,10,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
3923,OI,PR,ago,2018,2,1,28,2,1,1,1,1,1,1,0,0,1,1,CURITIBA,4106902.0,3,3000,0.527873279,8,SUL,CURITIBA,1935793,1969.9075625129274,8.95,15.0,47.68,21.55,10.45
